1710,292,506,131
1466,390,395,313
328,288,195,178
1267,326,377,314
1995,326,538,324
1397,326,437,334
885,278,348,117
407,307,213,162
1634,333,104,505
1772,351,492,400
1591,266,248,308
1071,358,143,239
1477,287,408,144
1008,323,345,212
778,300,297,232
21,169,141,107
457,310,229,201
1631,262,293,348
1540,309,460,369
1195,367,2246,240
20,178,193,100
1904,386,652,393
550,322,309,216
1948,313,289,367
721,340,203,158
966,310,393,129
743,315,313,145
1679,279,142,294
56,207,143,152
443,281,238,185
862,343,324,193
389,320,260,172
569,339,271,137
756,313,312,203
535,312,173,146
936,329,155,240
1230,272,469,309
1968,400,560,278
1066,282,131,261
1804,313,159,144
830,287,361,205
426,295,243,127
1816,289,511,180
1264,257,398,255
1814,329,508,379
1877,319,229,399
815,306,326,267
1563,299,401,400
1952,333,146,319
1132,309,217,214
1475,327,264,404
289,255,210,123
1085,297,370,154
1081,298,365,248
1237,306,172,251
92,250,170,122
1788,331,272,260
461,289,235,155
1277,301,384,273
1317,304,425,186
611,337,268,233
1681,337,476,340
385,271,227,168
1722,265,265,195
962,348,348,283
413,293,252,197
686,309,315,203
1127,322,122,162
1141,278,413,133
1823,330,309,472
1707,340,286,304
736,322,316,163
176,261,194,144
881,304,313,243
1467,351,149,293
354,302,206,148
1346,351,405,366
421,306,241,153
1257,310,394,149
823,336,305,171
708,277,295,124
618,289,265,188
523,336,250,174
1520,267,468,199
105,238,153,106
582,251,254,157
1249,279,387,117
522,278,232,208
542,308,295,216
1515,306,445,233
1828,286,260,161
524,307,251,131
872,296,300,235
420,261,184,124
1049,346,260,150
1013,335,358,239
1642,1527,125,217
374,271,286,163
1246,279,235,183
1872,304,333,150
590,316,268,172
1249,293,198,285
1033,339,352,236
1121,321,306,214
1833,174,207,302
1791,395,509,389
1406,1652,457,446
1046,1971,706,316
1625,317,453,139
849,308,320,342
1143,306,438,315
584,382,141,246
40,218,117,93
1127,369,476,188
123,239,137,131
1881,362,621,237
312,308,113,127
1110,427,378,151
713,2763,3414,543
470,1357,456,137
1206,276,448,417
1217,1203,412,388
891,1165,415,321
1716,367,666,207
1096,294,327,312
1714,519,1899,791
1814,565,1210,283
1029,457,387,648
1489,402,548,413
815,307,247,312
54,248,129,101
1874,402,594,623
1354,424,281,209
295,272,176,223
596,306,307,190
191,271,171,150
344,319,498,143
820,172,161,199
993,316,222,148
1243,466,258,244
859,362,409,287
1817,2080,190,917
1674,699,1094,782
1615,572,599,153
1434,314,221,174
1411,360,449,603
1668,388,614,397
1180,534,1530,258
1993,604,1080,489
154,293,311,139
1150,321,356,591
1791,312,709,572
692,395,227,414
1246,464,577,285
1299,1052,1662,800
239,352,430,225
131,299,248,170
1980,668,3789,410
295,425,327,240
251,289,348,199
134,285,305,195
151,222,208,130
823,329,390,287
1021,360,498,525
1288,2489,610,608
817,1733,481,287
1563,373,439,304
1467,294,522,197
1422,301,145,264
1810,296,130,286
518,268,248,105
1266,304,160,252
1367,315,433,350
125,242,145,128
81,189,127,94
108,213,95,116
1866,304,282,466
1807,309,519,306
869,1913,301,288
1129,333,439,153
829,336,360,252
1681,322,553,285
208,244,203,90
54,208,133,99
1850,330,501,376
211,249,183,142
748,263,190,146
1915,357,120,350
505,280,235,184
1377,317,412,130
973,243,140,203
646,308,299,142
186,238,166,114
303,264,205,155
433,287,225,121
643,278,269,143
649,285,260,174
862,274,332,184
1567,357,158,314
1589,334,462,147
939,300,328,232
503,276,222,150
1594,361,401,207
1147,343,375,273
653,337,242,132
972,299,360,251
990,268,225,211
158,252,172,141
250,248,173,156
1131,308,359,140
911,283,195,101
751,333,307,212
899,331,323,236
732,308,306,134
142,227,187,131
59,219,142,89
1254,296,413,214
1360,302,274,183
1013,313,337,315
920,284,348,186
1257,293,378,142
642,318,273,223
423,291,237,164
1191,299,313,136
1085,288,357,194
759,254,251,202
1363,308,414,246
657,309,272,236
1437,367,227,300
79,221,152,98
1984,346,151,451
1244,325,141,211
942,314,348,124
1427,350,267,364
480,295,243,149
373,273,216,133
1871,1680,10026,218
887,1350,1771,463
1758,460,2042,237
1141,459,706,337
920,412,568,247
1783,412,868,294
642,287,262,325
943,289,182,200
1308,390,305,247
1995,357,282,255
1209,406,377,600
1101,329,385,375
984,350,333,298
1444,598,353,427
1711,470,785,848
807,1717,554,191
1667,416,1173,271
1294,305,448,275
295,298,198,130
301,382,191,210
1278,261,100,190
1774,347,397,403
926,338,322,123
1658,386,462,341
483,332,217,107
35,222,111,92
493,264,250,138
1233,317,382,183
712,322,292,226
1207,392,410,396
294,343,383,237
1601,497,796,514
1771,2056,847,690
749,616,176,433
852,388,262,379
963,458,662,440
1204,466,618,248
818,598,495,160
845,366,407,256
1352,344,337,239
903,234,169,141
109,227,140,115
433,288,228,162
1613,356,485,383
1185,1708,432,339
960,1214,611,200
1337,341,1334,299
904,313,204,136
1913,562,580,271
758,316,379,194
1066,303,372,145
1050,280,195,280
1774,289,518,295
1909,387,120,248
354,292,188,140
828,315,322,249
380,242,210,177
396,310,147,136
1239,343,408,256
1684,314,380,288
1304,323,415,186
1971,504,611,989
157,281,245,181
335,382,300,117
753,444,459,297
1599,372,1129,196
1582,541,600,559
902,498,479,264
1087,540,628,205
1820,387,416,353
257,302,184,138
411,295,211,133
1078,291,373,281
531,309,244,147
469,336,230,194
1658,331,480,290
1073,589,429,286
836,404,389,163
1444,294,399,170
570,262,221,119
1800,305,527,430
1578,349,339,131
1667,320,148,391
363,297,186,172
1436,305,219,287
1292,326,418,264
1966,558,328,464
1608,322,351,153
1336,312,198,295
823,337,299,200
1918,422,259,293
772,416,159,300
1840,356,1556,467
374,322,234,135
532,308,185,186
350,319,219,206
178,228,152,156
892,280,320,255
541,328,204,118
206,299,157,122
1657,408,172,333
743,311,286,178
717,355,107,149
151,254,121,135
71,239,126,117
252,263,168,161
550,285,249,127
1397,334,436,294
1560,317,471,284
847,2370,218,675
1616,569,825,427
606,346,308,172
179,213,200,104
1770,1332,495,433
480,272,274,171
1603,360,461,360
1657,220,115,328
146,279,168,130
1731,338,491,187
381,272,214,171
1926,319,515,362
631,327,254,113
353,280,200,132
578,281,240,216
813,330,316,218
1,140,102,95
1596,337,459,265
959,310,268,171
1998,292,179,484
966,329,279,219
112,270,171,107
541,322,236,132
1889,264,165,492
1825,348,489,280
1714,325,173,239
1006,308,234,291
1242,280,366,233
1546,343,450,302
1171,225,116,338
1646,338,501,225
1253,327,392,127
1778,323,495,305
412,307,218,159
1092,302,320,165
680,253,293,239
1269,315,392,260
1953,291,523,401
1456,283,110,356
1829,319,180,96
471,360,274,219
960,397,316,258
1964,315,400,404
887,315,160,225
394,255,203,111
817,292,299,272
925,267,167,214
914,321,316,265
804,320,205,185
757,266,319,122
1905,300,501,239
949,287,346,221
1931,308,517,128
840,322,317,256
513,337,238,171
216,241,175,93
90,212,130,98
1248,267,399,190
445,259,238,137
848,308,202,240
506,280,234,171
1805,336,512,349
980,257,301,161
792,315,117,207
12,187,128,97
1225,273,424,208
27,200,109,103
952,315,351,234
1995,465,16820,483
487,247,278,237
1987,351,562,482
895,315,327,248
397,301,238,127
342,252,212,153
1525,271,137,319
1930,267,118,366
592,298,175,242
77,249,139,107
7,145,130,112
1453,292,437,253
1566,281,172,209
494,309,240,194
805,282,303,253
1542,308,469,286
1611,296,258,373
708,281,282,96
1706,334,487,396
654,232,200,106
147,258,165,118
1014,290,358,170
663,314,247,241
1433,303,425,315
1919,271,209,460
228,257,182,143
1064,296,367,283
1027,331,270,271
574,1202,430,260
343,282,274,113
532,278,288,88
930,310,346,248
1886,299,214,227
1698,323,348,364
1243,306,450,334
1944,361,569,455
386,285,110,129
757,231,229,264
599,296,196,180
1712,281,515,318
1050,351,346,158
246,273,170,149
1453,352,520,290
766,321,350,235
1040,310,194,285
1352,284,315,380
923,276,149,276
897,292,308,239
263,276,107,116
1685,264,317,176
1865,317,591,282
674,326,177,220
1212,288,406,192
37,247,114,104
1626,320,517,383
1188,275,188,194
1383,340,416,420
647,311,281,150
874,219,324,144
580,269,246,174
488,291,241,165
1685,315,436,289
127,271,146,103
1303,282,158,368
428,308,207,138
1298,282,401,174
537,1453,293,257
1936,331,201,153
1062,322,398,157
1596,330,470,314
1315,452,426,174
1177,362,314,301
936,299,363,224
1004,306,175,171
1138,750,955,504
1766,2009,1007,422
1178,365,561,231
1954,348,601,442
1618,382,517,170
504,1098,214,178
687,320,365,160
587,304,262,145
1918,361,612,145
213,224,167,115
325,289,188,130
1917,317,318,475
1047,276,250,236
1522,332,532,213
242,307,196,151
1799,350,517,469
665,341,280,224
443,277,216,117
697,309,279,217
1284,385,1584,148
347,252,208,127
903,302,313,233
517,300,229,202
1830,327,181,338
1933,319,620,268
1174,300,417,223
651,301,216,214
348,304,195,175
457,280,212,128
404,258,202,143
490,289,159,198
862,315,304,117
1124,349,169,295
1461,318,417,228
683,300,310,188
1229,273,246,100
1819,1855,1888,884
169,410,398,217
66,283,253,171
982,368,413,217
1928,467,266,414
1831,389,635,336
365,279,247,96
861,291,363,188
1501,316,245,395
1187,307,297,237
2,140,115,115
1716,355,120,508
1558,346,263,344
777,323,206,200
1842,239,305,141
307,332,214,165
200,287,167,141
1585,322,220,291
874,289,201,228
1615,359,488,288
646,264,215,162
1099,284,158,140
1567,2166,294,979
1333,1519,2626,224
1160,1587,549,366
1314,267,419,382
1199,371,318,185
1325,357,430,327
771,279,242,268
443,317,168,150
1476,326,346,136
841,212,114,261
886,343,303,162
68,247,136,109
961,324,294,136
1637,291,238,296
1240,280,325,266
375,301,200,127
276,250,197,138
1942,296,483,230
573,330,241,205
22,199,111,90
373,308,219,178
941,330,331,237
384,324,134,148
622,275,257,186
467,297,197,172
307,259,193,166
1960,331,407,204
262,303,175,156
1019,330,278,154
1420,340,130,303
709,287,292,193
47,206,120,114
1682,335,329,413
278,300,195,169
1281,341,195,243
1155,264,173,209
1943,317,544,186
920,284,210,190
736,347,277,232
823,342,316,212
420,281,217,126
645,322,199,238
1202,308,368,279
410,236,200,147
1676,310,438,414
952,301,362,196
718,299,282,207
1782,320,338,123
316,252,211,119
1896,321,185,300
1911,264,1146,503
1612,323,188,419
1403,300,431,329
1715,343,139,200
1096,349,248,306
281,272,172,114
267,263,195,140
1716,365,270,173
441,279,217,155
549,302,152,215
1863,338,411,398
1934,357,306,218
841,312,289,321
1457,309,409,275
1797,268,294,241
1120,297,405,113
195,244,160,118
1382,285,457,192
404,280,214,185
1536,295,280,166
491,291,220,133
1546,245,135,139
1612,298,456,225
1890,240,184,163
1568,298,452,292
1419,315,204,320
1666,314,241,182
1121,320,357,334
249,300,168,129
1859,294,306,441
99,207,145,97
1778,357,126,394
1082,270,339,115
1556,330,194,154
517,276,252,204
421,308,222,131
846,285,322,187
1100,288,373,170
11,192,106,107
1973,315,123,465
1675,272,290,164
1920,369,367,390
512,319,250,137
1797,327,269,309
1347,338,123,358
161,262,153,140
376,260,214,165
402,298,204,184
1823,336,309,357
1452,347,135,149
676,322,246,156
1685,343,472,527
1796,311,500,229
963,356,332,167
1580,371,311,257
1552,352,474,322
1023,265,350,199
1063,317,335,172
1140,311,370,121
1198,289,129,136
922,436,1417,300
1503,385,488,166
377,330,219,179
1365,386,1548,453
807,300,443,245
191,292,176,127
819,322,308,188
1300,352,2224,160
1809,361,630,441
20,206,134,103
131,237,158,105
1495,1653,232,260
1312,354,350,238
580,291,292,142
1379,318,407,302
1712,1792,506,500
403,290,320,146
1121,310,359,244
250,316,171,183
13,183,124,100
309,280,199,102
1748,1693,479,339
151,328,314,156
551,281,241,202
746,346,282,163
803,309,159,190
451,291,238,161
62,200,127,112
1008,338,329,158
973,1669,160,374
641,374,364,230
383,295,122,124
353,304,185,173
1178,336,296,173
207,568,489,246
96,336,280,148
749,567,408,343
1149,1581,687,215
1492,310,309,423
368,2058,256,152
1794,260,1613,514
1300,352,165,222
354,319,169,155
681,306,266,189
1462,336,468,130
1860,328,206,297
818,1897,270,305
1248,509,320,331
184,283,212,147
1775,347,501,431
1420,301,504,177
1297,330,387,328
1572,304,492,127
495,311,304,164
1070,321,359,263
1541,309,448,155
1422,247,177,263
1978,320,529,333
1922,310,249,419
413,313,222,152
1715,377,127,186
589,327,193,141
1066,403,330,165
1861,231,110,148
925,1980,306,316
435,319,343,155
1957,318,623,401
1300,292,399,302
1165,306,376,114
493,294,227,148
1689,282,464,428
600,268,269,150
593,305,211,144
1129,4859,354,225
472,273,237,112
300,277,188,116
573,308,198,225
1390,295,205,382
413,268,237,210
68,207,130,132
1331,333,434,344
1419,337,201,319
1934,335,548,485
1021,364,320,260
109,270,137,111
45,191,120,90
1817,324,375,193
399,267,232,143
111,220,139,137
1431,373,424,208
9,182,103,92
60,231,123,96
1367,331,411,320
1961,460,356,391
831,400,316,203
1312,419,392,283
1759,288,177,476
1627,356,470,303
1243,352,223,348
257,298,176,151
519,289,256,169
1104,327,360,218
1458,326,422,234
1437,291,430,405
61,237,131,96
1526,334,366,340
1207,319,384,187
432,280,240,181
1510,295,468,382
130,268,148,105
724,255,281,151
1725,320,494,235
1140,295,223,295
1974,288,395,144
975,332,296,296
962,403,325,112
720,260,281,263
1837,199,295,145
1592,353,469,255
342,343,207,136
78,246,149,112
1067,337,356,275
135,214,161,135
1852,388,209,320
1453,288,430,146
1711,339,143,397
1712,351,1520,410
928,300,326,110
1718,327,436,291
658,330,249,163
1408,378,374,291
950,2229,331,435
1658,581,337,695
454,497,469,212
46,280,187,125
1327,481,575,672
1943,588,1178,402
1833,673,851,698
445,362,440,386
1269,562,269,217
193,321,277,213
434,355,410,355
758,414,534,406
1547,439,862,568
1018,408,642,541
1536,380,424,692
1456,580,933,420
752,466,608,397
188,312,258,223
1696,617,343,808
1994,504,346,301
1994,1849,1015,770
1019,1553,14935,655
421,421,474,330
1356,516,769,613
573,478,466,225
1829,675,640,320
1311,1721,1550,478
1132,380,259,303
1044,478,670,604
851,481,624,328
1111,1719,1759,622
1748,1659,1357,863
660,3288,493,408
311,441,570,264
1294,650,383,391
766,540,518,388
813,528,506,357
1182,440,688,463
787,570,470,133
1226,570,648,334
938,355,306,238
909,335,325,242
76,222,143,117
1300,296,183,121
1661,490,1746,459
390,322,230,214
1321,425,399,153
1281,337,165,300
934,526,123,489
833,2903,1492,580
1669,402,636,141
111,269,208,114
587,356,273,225
245,339,181,120
470,305,232,141
682,1904,271,286
1822,502,990,240
126,405,223,258
282,345,293,166
179,338,232,152
684,1674,419,361
630,1844,1659,290
1530,1516,976,333
761,356,333,338
186,274,158,161
1678,470,1058,683
1369,347,410,265
1362,344,402,505
1016,401,409,388
867,438,370,455
435,296,204,170
159,238,188,137
1423,264,214,326
1723,246,214,370
256,274,188,103
1149,310,294,315
116,273,139,101
1975,1912,529,830
688,550,518,340
1521,1586,464,221
581,574,202,268
1905,683,866,753
1502,513,234,173
1337,780,759,556
184,392,338,234
1021,644,258,310
1774,513,1040,689
63,319,229,133
496,479,408,376
681,555,420,396
1584,2254,764,799
1478,743,403,515
1370,662,669,403
158,436,295,203
1373,1842,814,818
189,391,386,220
1561,2430,328,405
1102,609,773,672
983,7165,311,216
457,457,491,158
671,591,558,254
70,281,198,161
1434,563,786,774
44,276,178,105
1622,621,454,814
315,434,327,214
159,264,248,275
1570,496,502,519
320,409,373,196
1630,603,804,911
1670,743,414,607
1744,710,1040,545
988,1977,519,320
474,338,350,162
296,1606,349,131
518,316,350,239
354,331,195,180
626,296,249,203
108,256,146,94
1596,379,480,275
1251,510,132,1049
709,305,283,241
289,288,192,145
917,321,316,103
1131,318,348,116
1292,335,531,161
1518,330,472,320
688,253,126,170
561,298,245,147
248,251,188,153
775,285,289,242
1396,306,188,320
1603,304,124,297
966,381,100,242
1144,296,387,197
241,223,168,145
1085,258,352,154
1916,307,548,340
1369,284,402,180
467,269,219,133
688,315,311,222
43,211,116,108
58,199,112,93
1072,286,244,252
1004,323,247,296
1245,325,401,278
870,291,308,270
710,294,290,173
1160,326,143,152
1461,326,419,209
433,290,210,149
336,261,228,227
1286,246,364,97
227,269,170,130
1500,324,428,366
752,339,226,131
498,291,228,211
319,248,206,169
637,305,261,125
1219,338,366,261
1777,324,180,159
540,338,245,125
1817,282,497,481
1458,270,167,377
1236,335,410,271
388,306,208,125
44,203,115,101
877,295,283,163
788,312,304,193
271,328,190,125
1309,325,401,305
895,325,321,186
1909,305,405,335
1101,353,228,194
1165,304,129,294
1087,342,140,276
1253,364,313,282
921,390,246,241
1478,376,110,342
154,221,161,145
123,266,156,97
1286,347,432,269
701,273,183,139
972,279,115,100
154,277,162,111
1235,405,422,244
961,469,390,371
1510,2034,821,250
1037,397,522,228
1609,1331,353,594
236,323,336,159
1478,362,347,461
1066,395,278,190
1161,634,321,340
271,280,257,155
1284,325,404,266
1777,362,158,330
992,337,346,116
359,318,196,178
1153,340,354,240
1868,315,226,466
100,259,157,105
1484,323,149,341
823,347,123,217
767,307,297,129
117,190,137,121
734,300,218,196
1549,352,185,391
694,345,287,238
543,286,242,110
1752,583,419,440
1090,449,618,428
923,2032,547,572
148,295,186,136
111,217,174,116
1519,329,276,128
1663,384,274,263
516,293,226,142
930,317,319,217
216,306,168,172
109,215,149,117
759,305,295,111
489,275,231,120
1705,235,277,224
92,255,164,115
1967,1869,522,786
1655,499,601,386
618,564,720,386
779,468,606,461
1817,378,704,330
649,305,192,246
1260,365,239,321
213,240,193,160
1882,2396,379,568
1094,10338,546,554
1819,507,685,184
1933,1476,212,504
259,300,216,175
1823,310,528,352
1244,337,212,501
912,350,359,218
734,306,286,132
1902,644,518,325
670,423,399,121
535,520,344,289
1856,508,495,211
168,319,193,146
1466,313,465,316
100,221,134,120
407,299,220,130
1773,314,498,281
1173,317,384,246
993,257,343,129
780,296,304,233
868,310,204,258
347,283,197,123
1894,307,384,408
1424,285,436,378
1921,368,417,193
1443,385,109,519
1330,436,144,313
1631,305,158,307
1905,359,347,195
1215,312,412,282
910,313,320,280
146,254,148,137
746,344,295,196
1818,330,489,150
559,317,142,105
1414,294,106,124
237,280,197,135
217,256,169,162
611,268,255,187
455,284,228,194
1174,294,278,256
893,273,322,224
576,280,243,136
1674,287,188,376
280,250,186,127
941,301,171,102
73,227,131,102
956,351,317,228
18,154,104,91
14,166,119,90
762,318,230,109
358,294,202,181
398,277,223,141
396,271,210,156
665,260,260,218
986,306,321,136
1903,278,492,380
1312,319,315,133
1141,308,104,175
372,309,227,133
672,317,284,133
601,289,243,180
72,213,126,98
427,219,202,116
953,307,317,273
1861,291,155,328
1303,278,416,116
1743,357,484,444
651,1986,345,260
1751,368,693,488
318,282,204,135
1834,657,860,737
176,293,257,150
1103,334,375,152
742,333,296,238
1265,293,376,150
1342,325,396,190
792,294,284,196
1504,452,1300,639
626,471,434,333
18,261,174,122
1954,574,634,928
232,363,334,167
917,427,379,135
1159,340,397,299
526,249,236,191
437,264,230,170
1453,292,122,323
318,262,201,118
1008,241,317,274
1973,394,248,183
662,308,278,222
261,279,183,153
1932,296,269,476
1459,340,468,133
1734,313,499,112
1315,444,276,279
1275,260,410,369
387,246,211,183
1901,325,684,172
103,236,145,103
1124,324,360,249
1762,322,233,323
1335,530,431,467
1869,288,580,389
1286,4317,421,360
1144,466,483,327
678,307,304,145
1051,1153,1584,298
762,276,309,226
695,1139,301,190
634,356,280,165
525,8010,246,194
19,171,123,98
1658,1512,457,414
1067,1541,467,338
367,334,293,125
895,7937,164,161
89,225,146,98
586,306,241,197
641,1022,247,139
1940,1315,125,491
81,254,209,121
1430,379,1564,373
753,265,273,256
1269,1100,186,426
1182,393,433,524
35,188,113,99
839,316,336,226
125,228,139,118
1747,307,497,402
993,14686,322,158
994,440,1395,217
1,117,141,103
1694,1418,355,217
1117,1339,351,243
1357,1355,282,262
496,318,307,172
518,305,238,220
1353,1164,310,221
718,310,322,125
1507,1455,601,612
446,311,206,169
1363,1049,434,341
291,267,213,164
1823,1461,226,325
1569,1183,1553,406
70,216,174,126
645,284,203,189
111,7565,157,124
453,290,241,111
1281,1453,540,530
278,405,383,286
684,319,351,258
1339,1506,1374,428
1139,511,494,384
1444,1684,347,386
951,1732,408,390
42,248,149,116
1137,1678,503,377
1301,1568,1739,135
1387,1276,199,321
1385,370,271,192
507,1474,243,278
1115,340,326,156
1837,1121,174,507
851,1119,1572,123
1436,1370,405,210
112,266,207,126
1277,1400,425,520
1330,355,166,315
281,1229,291,154
408,328,266,154
357,300,195,125
598,1014,269,214
1343,1458,343,406
355,292,243,193
1270,1057,414,277
637,321,282,227
934,1185,182,210
1097,307,960,262
623,328,261,174
1499,380,429,163
1362,295,300,392
1614,335,306,332
1959,279,549,460
688,364,290,136
1694,291,501,222
1149,1580,199,317
